(741, 60)
(740, 60)
(740, 59)
(740, 58)
(739, 58)
(738, 58)
(737, 58)
(737, 57)
(737, 56)
(736, 56)
(736, 55)
(735, 55)
(735, 56)
(735, 57)
(734, 57)
(733, 57)
(733, 56)
(732, 56)
(731, 56)
(730, 56)
(730, 57)
(730, 58)
(729, 58)
(729, 59)
(729, 60)
(729, 61)
(728, 61)
(728, 60)
(727, 60)
(727, 61)
(727, 62)
(726, 62)
(726, 63)
(726, 64)
(725, 64)
(725, 65)
(724, 65)
(723, 65)
(722, 65)
(721, 65)
(720, 65)
(720, 66)
(721, 66)
(721, 67)
(722, 67)
(723, 67)
(723, 68)
(723, 69)
(723, 70)
(722, 70)
(721, 70)
(720, 70)
(720, 69)
(720, 68)
(719, 68)
(718, 68)
(717, 68)
(716, 68)
(716, 67)
(716, 66)
(715, 66)
(714, 66)
(714, 65)
(714, 64)
(713, 64)
(712, 64)
(711, 64)
(711, 63)
(711, 62)
(710, 62)
(709, 62)
(709, 61)
(708, 61)
(708, 60)
(707, 60)
(706, 60)
(706, 59)
(705, 59)
(705, 58)
(705, 57)
(704, 57)
(704, 56)
(703, 56)
(703, 57)
(703, 58)
(702, 58)
(702, 57)
(701, 57)
(700, 57)
(700, 58)
(699, 58)
(699, 59)
(698, 59)
(698, 58)
(697, 58)
(697, 59)
(696, 59)
(695, 59)
(695, 60)
(695, 61)
(694, 61)
(694, 60)
(693, 60)
(693, 61)
(693, 62)
(692, 62)
(691, 62)
(690, 62)
(690, 61)
(690, 60)
(689, 60)
(688, 60)
(687, 60)
(686, 60)
(686, 61)
(687, 61)
(687, 62)
(687, 63)
(686, 63)
(686, 62)
(685, 62)
(685, 61)
(684, 61)
(684, 62)
(683, 62)
(682, 62)
(682, 61)
(683, 61)
(683, 60)
(684, 60)
(684, 59)
(683, 59)
(682, 59)
(682, 60)
(681, 60)
(681, 59)
(680, 59)
(679, 59)
(679, 58)
(679, 57)
(679, 56)
(679, 55)
(678, 55)
(677, 55)
(677, 54)
(677, 53)
(678, 53)
(679, 53)
(679, 52)
(680, 52)
(681, 52)
(681, 51)
(681, 50)
(681, 49)
(681, 48)
(681, 47)
(681, 46)
(680, 46)
(680, 47)
(679, 47)
(679, 48)
(678, 48)
(677, 48)
(677, 47)
(676, 47)
(676, 48)
(675, 48)
(674, 48)
(673, 48)
(673, 47)
(673, 46)
(673, 45)
(673, 44)
(672, 44)
(671, 44)
(671, 45)
(670, 45)
(669, 45)
(669, 44)
(668, 44)
(668, 43)
(668, 42)
(667, 42)
(667, 41)
(667, 40)
(666, 40)
(665, 40)
(664, 40)
(664, 41)
(665, 41)
(665, 42)
(666, 42)
(666, 43)
(665, 43)
(665, 44)
(665, 45)
(664, 45)
(663, 45)
(662, 45)
(662, 44)
(661, 44)
(661, 45)
(661, 46)
(661, 47)
(661, 48)
(661, 49)
(660, 49)
(659, 49)
(659, 50)
(659, 51)
(659, 52)
(660, 52)
(661, 52)
(661, 53)
(661, 54)
(661, 55)
(661, 56)
(660, 56)
(660, 57)
(660, 58)
(661, 58)
(662, 58)
(663, 58)
(664, 58)
(664, 59)
(664, 60)
(664, 61)
(664, 62)
(663, 62)
(663, 61)
(662, 61)
(662, 62)
(662, 63)
(661, 63)
(661, 64)
(660, 64)
(660, 65)
(659, 65)
(659, 66)
(659, 67)
(659, 68)
(660, 68)
(661, 68)
(661, 69)
(661, 70)
(662, 70)
(663, 70)
(664, 70)
(665, 70)
(666, 70)
(666, 71)
(665, 71)
(664, 71)
(663, 71)
(663, 72)
(663, 73)
(662, 73)
(661, 73)
(661, 74)
(661, 75)
(661, 76)
(660, 76)
(659, 76)
(659, 75)
(658, 75)
(657, 75)
(657, 74)
(656, 74)
(656, 73)
(656, 72)
(656, 71)
(655, 71)
(654, 71)
(654, 70)
(654, 69)
(653, 69)
(652, 69)
(651, 69)
(650, 69)
(650, 70)
(649, 70)
(649, 69)
(648, 69)
(648, 68)
(648, 67)
(649, 67)
(649, 66)
(650, 66)
(650, 65)
(650, 64)
(649, 64)
(649, 63)
(648, 63)
(647, 63)
(646, 63)
(645, 63)
(644, 63)
(643, 63)
(643, 64)
(643, 65)
(642, 65)
(641, 65)
(640, 65)
(640, 66)
(640, 67)
(640, 68)
(639, 68)
(639, 67)
(638, 67)
(638, 68)
(638, 69)
(638, 70)
(638, 71)
(638, 72)
(637, 72)
(636, 72)
(636, 73)
(636, 74)
(635, 74)
(634, 74)
(633, 74)
(632, 74)
(632, 75)
(632, 76)
(631, 76)
(631, 77)
(630, 77)
(629, 77)
(628, 77)
(628, 78)
(629, 78)
(629, 79)
(628, 79)
(628, 80)
(627, 80)
(627, 81)
(627, 82)
(626, 82)
(625, 82)
(624, 82)
(624, 81)
(624, 80)
(624, 79)
(624, 78)
(624, 77)
(623, 77)
(622, 77)
(621, 77)
(621, 76)
(620, 76)
(620, 77)
(619, 77)
(619, 78)
(619, 79)
(620, 79)
(620, 80)
(621, 80)
(621, 81)
(621, 82)
(620, 82)
(620, 83)
(620, 84)
(621, 84)
(621, 85)
(621, 86)
(622, 86)
(623, 86)
(623, 87)
(622, 87)
(622, 88)
(622, 89)
(622, 90)
(622, 91)
(623, 91)
(624, 91)
(624, 92)
(625, 92)
(625, 93)
(624, 93)
(624, 94)
(623, 94)
(623, 93)
(622, 93)
(621, 93)
(621, 94)
(622, 94)
(622, 95)
(621, 95)
(621, 96)
(622, 96)
(623, 96)
(623, 97)
(622, 97)
(622, 98)
(621, 98)
(620, 98)
(620, 99)
(621, 99)
(621, 100)
(620, 100)
(620, 101)
(620, 102)
(621, 102)
(621, 103)
(621, 104)
(620, 104)
(620, 105)
(619, 105)
(619, 106)
(619, 107)
(619, 108)
(619, 109)
(619, 110)
(620, 110)
(621, 110)
(622, 110)
(622, 109)
(623, 109)
(624, 109)
(625, 109)
(626, 109)
(627, 109)
(627, 110)
(628, 110)
(629, 110)
(630, 110)
(631, 110)
(632, 110)
(632, 111)
(633, 111)
(634, 111)
(634, 112)
(635, 112)
(635, 113)
(635, 114)
(634, 114)
(633, 114)
(632, 114)
(632, 115)
(632, 116)
(632, 117)
(633, 117)
(634, 117)
(635, 117)
(635, 118)
(635, 119)
(634, 119)
(634, 120)
(634, 121)
(634, 122)
(634, 123)
(634, 124)
(633, 124)
(633, 125)
(633, 126)
(633, 127)
(634, 127)
(634, 128)
(634, 129)
(635, 129)
(635, 130)
(634, 130)
(633, 130)
(632, 130)
(632, 129)
(631, 129)
(630, 129)
(630, 130)
(630, 131)
(629, 131)
(629, 132)
(628, 132)
(627, 132)
(627, 133)
(626, 133)
(626, 132)
(625, 132)
(625, 131)
(624, 131)
(624, 132)
(623, 132)
(623, 131)
(622, 131)
(621, 131)
(620, 131)
(620, 132)
(620, 133)
(620, 134)
(621, 134)
(622, 134)
(622, 135)
(623, 135)
(624, 135)
(625, 135)
(625, 136)
(626, 136)
(627, 136)
(628, 136)
(629, 136)
(629, 137)
(630, 137)
(630, 136)
(631, 136)
(632, 136)
(632, 135)
(633, 135)
(634, 135)
(634, 136)
(634, 137)
(635, 137)
(635, 138)
(635, 139)
(634, 139)
(634, 140)
(633, 140)
(633, 141)
(632, 141)
(631, 141)
(631, 142)
(630, 142)
(630, 143)
(630, 144)
(629, 144)
(629, 145)
(630, 145)
(631, 145)
(632, 145)
(633, 145)
(633, 146)
(633, 147)
(633, 148)
(633, 149)
(634, 149)
(635, 149)
(635, 150)
(636, 150)
(637, 150)
(637, 149)
(638, 149)
(638, 150)
(638, 151)
(638, 152)
(639, 152)
(639, 153)
(638, 153)
(637, 153)
(636, 153)
(636, 152)
(635, 152)
(634, 152)
(633, 152)
(632, 152)
(631, 152)
(630, 152)
(629, 152)
(628, 152)
(628, 153)
(627, 153)
(626, 153)
(626, 152)
(625, 152)
(624, 152)
(624, 153)
(624, 154)
(624, 155)
(624, 156)
(624, 157)
(624, 158)
(624, 159)
(623, 159)
(623, 158)
(622, 158)
(622, 157)
(621, 157)
(621, 158)
(620, 158)
(619, 158)
(619, 157)
(618, 157)
(618, 156)
(617, 156)
(616, 156)
(616, 155)
(617, 155)
(617, 154)
(618, 154)
(619, 154)
(620, 154)
(620, 153)
(620, 152)
(620, 151)
(619, 151)
(619, 152)
(619, 153)
(618, 153)
(617, 153)
(617, 152)
(617, 151)
(617, 150)
(616, 150)
(616, 151)
(615, 151)
(615, 150)
(614, 150)
(614, 149)
(614, 148)
(614, 147)
(614, 146)
(613, 146)
(612, 146)
(612, 145)
(612, 144)
(611, 144)
(610, 144)
(609, 144)
(608, 144)
(607, 144)
(607, 143)
(607, 142)
(606, 142)
(606, 143)
(605, 143)
(604, 143)
(604, 144)
(604, 145)
(605, 145)
(605, 146)
(605, 147)
(605, 148)
(605, 149)
(605, 150)
(606, 150)
(606, 151)
(606, 152)
(606, 153)
(605, 153)
(604, 153)
(604, 154)
(603, 154)
(603, 155)
(602, 155)
(602, 154)
(601, 154)
(601, 153)
(600, 153)
(599, 153)
(598, 153)
(598, 152)
(598, 151)
(597, 151)
(597, 152)
(597, 153)
(596, 153)
(596, 154)
(595, 154)
(594, 154)
(593, 154)
(593, 153)
(593, 152)
(593, 151)
(592, 151)
(592, 150)
(592, 149)
(592, 148)
(593, 148)
(593, 147)
(593, 146)
(594, 146)
(595, 146)
(595, 145)
(594, 145)
(593, 145)
(593, 144)
(593, 143)
(593, 142)
(594, 142)
(594, 141)
(595, 141)
(596, 141)
(596, 140)
(595, 140)
(594, 140)
(594, 139)
(593, 139)
(593, 140)
(592, 140)
(591, 140)
(590, 140)
(589, 140)
(588, 140)
(588, 139)
(587, 139)
(587, 140)
(587, 141)
(586, 141)
(585, 141)
(584, 141)
(584, 142)
(585, 142)
(585, 143)
(585, 144)
(584, 144)
(584, 145)
(584, 146)
(583, 146)
(583, 147)
(583, 148)
(583, 149)
(582, 149)
(581, 149)
(580, 149)
(580, 148)
(580, 147)
(580, 146)
(579, 146)
(579, 147)
(579, 148)
(578, 148)
(578, 149)
(578, 150)
(577, 150)
(576, 150)
(576, 151)
(575, 151)
(575, 152)
(575, 153)
(575, 154)
(576, 154)
(577, 154)
(578, 154)
(578, 155)
(578, 156)
(579, 156)
(579, 157)
(579, 158)
(579, 159)
(578, 159)
(577, 159)
(577, 160)
(578, 160)
(578, 161)
(578, 162)
(578, 163)
(577, 163)
(577, 164)
(578, 164)
(579, 164)
(580, 164)
(581, 164)
(582, 164)
(582, 165)
(581, 165)
(580, 165)
(580, 166)
(581, 166)
(582, 166)
(582, 167)
(582, 168)
(582, 169)
(582, 170)
(582, 171)
(581, 171)
(581, 172)
(581, 173)
(580, 173)
(579, 173)
(578, 173)
(578, 174)
(579, 174)
(579, 175)
(578, 175)
(578, 176)
(578, 177)
(577, 177)
(576, 177)
(575, 177)
(575, 176)
(575, 175)
(574, 175)
(574, 176)
(573, 176)
(573, 175)
(572, 175)
(572, 176)
(571, 176)
(570, 176)
(570, 177)
(569, 177)
(569, 178)
(569, 179)
(569, 180)
(568, 180)
(568, 181)
(569, 181)
(570, 181)
(570, 182)
(569, 182)
(568, 182)
(568, 183)
(567, 183)
(567, 184)
(567, 185)
(566, 185)
(565, 185)
(564, 185)
(564, 186)
(564, 187)
(564, 188)
(564, 189)
(563, 189)
(563, 190)
(562, 190)
(562, 191)
(562, 192)
(561, 192)
(560, 192)
(559, 192)
(559, 193)
(559, 194)
(559, 195)
(559, 196)
(558, 196)
(557, 196)
(556, 196)
(556, 197)
(557, 197)
(558, 197)
(559, 197)
(559, 198)
(559, 199)
(559, 200)
(560, 200)
(560, 201)
(559, 201)
(559, 202)
(560, 202)
(560, 203)
(561, 203)
(562, 203)
(563, 203)
(563, 204)
(563, 205)
(563, 206)
(562, 206)
(561, 206)
(560, 206)
(560, 205)
(559, 205)
(558, 205)
(557, 205)
(557, 206)
(556, 206)
(556, 207)
(555, 207)
(555, 208)
(555, 209)
(555, 210)
(556, 210)
(556, 211)
(555, 211)
(554, 211)
(553, 211)
(553, 212)
(552, 212)
(552, 213)
(552, 214)
(552, 215)
(553, 215)
(553, 216)
(552, 216)
(551, 216)
(551, 217)
(551, 218)
(552, 218)
(552, 219)
(551, 219)
(551, 220)
(550, 220)
(549, 220)
(549, 219)
(549, 218)
(548, 218)
(548, 219)
(547, 219)
(547, 220)
(546, 220)
(545, 220)
(545, 221)
(544, 221)
(543, 221)
(543, 222)
(543, 223)
(542, 223)
(542, 222)
(541, 222)
(541, 221)
(540, 221)
(540, 222)
(539, 222)
(539, 223)
(539, 224)
(538, 224)
(537, 224)
(536, 224)
(535, 224)
(534, 224)
(533, 224)
(533, 225)
(532, 225)
(532, 224)
(531, 224)
(531, 223)
(531, 222)
(531, 221)
(530, 221)
(530, 220)
(530, 219)
(529, 219)
(528, 219)
(527, 219)
(527, 218)
(527, 217)
(526, 217)
(526, 216)
(527, 216)
(528, 216)
(528, 215)
(528, 214)
(527, 214)
(527, 213)
(527, 212)
(526, 212)
(526, 211)
(526, 210)
(525, 210)
(525, 209)
(524, 209)
(524, 210)
(523, 210)
(523, 211)
(523, 212)
(522, 212)
(522, 211)
(521, 211)
(521, 212)
(520, 212)
(520, 213)
(520, 214)
(520, 215)
(520, 216)
(520, 217)
(520, 218)
(520, 219)
(519, 219)
(518, 219)
(517, 219)
(517, 220)
(516, 220)
(516, 221)
(516, 222)
(515, 222)
(515, 223)
(516, 223)
(516, 224)
(516, 225)
(515, 225)
(515, 224)
(514, 224)
(513, 224)
(513, 223)
(512, 223)
(511, 223)
(510, 223)
(510, 224)
(510, 225)
(509, 225)
(509, 226)
(509, 227)
(508, 227)
(507, 227)
(506, 227)
(506, 228)
(505, 228)
(505, 229)
(504, 229)
(504, 228)
(504, 227)
(504, 226)
(504, 225)
(503, 225)
(502, 225)
(501, 225)
(501, 224)
(501, 223)
(500, 223)
(500, 222)
(499, 222)
(499, 221)
(498, 221)
(498, 222)
(498, 223)
(498, 224)
(499, 224)
(499, 225)
(500, 225)
(500, 226)
(499, 226)
(498, 226)
(497, 226)
(496, 226)
(496, 227)
(495, 227)
(494, 227)
(494, 228)
(493, 228)
(493, 229)
(494, 229)
(494, 230)
(494, 231)
(494, 232)
(494, 233)
(495, 233)
(495, 232)
(496, 232)
(497, 232)
(497, 231)
(498, 231)
(499, 231)
(499, 232)
(499, 233)
(499, 234)
(498, 234)
(498, 235)
(499, 235)
(499, 236)
(499, 237)
(500, 237)
(501, 237)
(501, 238)
(500, 238)
(500, 239)
(500, 240)
(501, 240)
(502, 240)
(502, 239)
(502, 238)
(503, 238)
(503, 239)
(504, 239)
(504, 240)
(505, 240)
(505, 239)
(506, 239)
(507, 239)
(508, 239)
(508, 240)
(508, 241)
(508, 242)
(507, 242)
(507, 243)
(506, 243)
(505, 243)
(505, 242)
(504, 242)
(503, 242)
(503, 243)
(503, 244)
(502, 244)
(501, 244)
(500, 244)
(499, 244)
(499, 243)
(498, 243)
(497, 243)
(497, 244)
(497, 245)
(497, 246)
(497, 247)
(497, 248)
(496, 248)
(495, 248)
(495, 249)
(495, 250)
(494, 250)
(493, 250)
(493, 251)
(492, 251)
(492, 252)
(492, 253)
(491, 253)
(491, 254)
(490, 254)
(490, 255)
(489, 255)
(489, 254)
(488, 254)
(488, 255)
(487, 255)
(487, 256)
(488, 256)
(488, 257)
(487, 257)
(487, 258)
(487, 259)
(486, 259)
(485, 259)
(484, 259)
(483, 259)
(483, 260)
(484, 260)
(484, 261)
(484, 262)
(483, 262)
(482, 262)
(481, 262)
(481, 263)
(481, 264)
(480, 264)
(480, 265)
(479, 265)
(478, 265)
(477, 265)
(476, 265)
(475, 265)
(475, 266)
(474, 266)
(473, 266)
(473, 265)
(473, 264)
(472, 264)
(472, 263)
(473, 263)
(473, 262)
(472, 262)
(471, 262)
(471, 261)
(471, 260)
(471, 259)
(471, 258)
(470, 258)
(470, 257)
(470, 256)
(469, 256)
(468, 256)
(467, 256)
(466, 256)
(466, 255)
(466, 254)
(466, 253)
(466, 252)
(465, 252)
(465, 251)
(464, 251)
(464, 250)
(465, 250)
(466, 250)
(467, 250)
(467, 249)
(467, 248)
(467, 247)
(467, 246)
(467, 245)
(467, 244)
(466, 244)
(465, 244)
(465, 243)
(464, 243)
(464, 242)
(463, 242)
(463, 243)
(463, 244)
(463, 245)
(462, 245)
(461, 245)
(461, 244)
(461, 243)
(461, 242)
(461, 241)
(461, 240)
(460, 240)
(460, 241)
(459, 241)
(459, 242)
(459, 243)
(458, 243)
(457, 243)
(457, 242)
(456, 242)
(456, 241)
(455, 241)
(454, 241)
(454, 242)
(454, 243)
(453, 243)
(452, 243)
(452, 244)
(452, 245)
(453, 245)
(453, 246)
(452, 246)
(452, 247)
(453, 247)
(453, 248)
(454, 248)
(454, 249)
(454, 250)
(455, 250)
(455, 251)
(455, 252)
(455, 253)
(455, 254)
(455, 255)
(454, 255)
(454, 256)
(453, 256)
(453, 257)
(452, 257)
(452, 258)
(451, 258)
(450, 258)
(450, 259)
(449, 259)
(449, 258)
(448, 258)
(447, 258)
(447, 257)
(446, 257)
(446, 258)
(446, 259)
(446, 260)
(447, 260)
(448, 260)
(448, 261)
(447, 261)
(447, 262)
(447, 263)
(446, 263)
(446, 264)
(446, 265)
(446, 266)
(447, 266)
(447, 265)
(448, 265)
(449, 265)
(450, 265)
(451, 265)
(452, 265)
(453, 265)
(454, 265)
(455, 265)
(455, 264)
(455, 263)
(456, 263)
(456, 264)
(456, 265)
(456, 266)
(457, 266)
(457, 267)
(457, 268)
(457, 269)
(458, 269)
(458, 270)
(459, 270)
(460, 270)
(461, 270)
(462, 270)
(462, 269)
(463, 269)
(464, 269)
(464, 270)
(464, 271)
(464, 272)
(464, 273)
(464, 274)
(463, 274)
(463, 275)
(462, 275)
(462, 276)
(461, 276)
(461, 277)
(462, 277)
(463, 277)
(464, 277)
(464, 278)
(464, 279)
(465, 279)
(466, 279)
(466, 280)
(467, 280)
(467, 281)
(468, 281)
(469, 281)
(469, 282)
(469, 283)
(469, 284)
(468, 284)
(468, 285)
(468, 286)
(468, 287)
(468, 288)
(468, 289)
(469, 289)
(469, 290)
(469, 291)
(469, 292)
(470, 292)
(470, 293)
(470, 294)
(470, 295)
(471, 295)
(471, 296)
(470, 296)
(469, 296)
(468, 296)
(468, 295)
(468, 294)
(467, 294)
(467, 295)
(467, 296)
(467, 297)
(466, 297)
(465, 297)
(465, 298)
(465, 299)
(464, 299)
(463, 299)
(462, 299)
(462, 300)
(461, 300)
(461, 301)
(460, 301)
(460, 302)
(460, 303)
(460, 304)
(460, 305)
(460, 306)
(460, 307)
(459, 307)
(459, 308)
(459, 309)
(459, 310)
(458, 310)
(457, 310)
(457, 309)
(456, 309)
(456, 310)
(456, 311)
(457, 311)
(457, 312)
(457, 313)
(457, 314)
(457, 315)
(457, 316)
(456, 316)
(456, 317)
(455, 317)
(455, 318)
(455, 319)
(455, 320)
(455, 321)
(454, 321)
(453, 321)
(453, 322)
(452, 322)
(452, 323)
(452, 324)
(453, 324)
(453, 323)
(454, 323)
(454, 324)
(454, 325)
(453, 325)
(452, 325)
(452, 326)
(453, 326)
(454, 326)
(455, 326)
(455, 327)
(455, 328)
(456, 328)
(456, 327)
(457, 327)
(457, 328)
(458, 328)
(458, 327)
(459, 327)
(460, 327)
(460, 326)
(460, 325)
(461, 325)
(462, 325)
(462, 326)
(462, 327)
(462, 328)
(463, 328)
(463, 329)
(463, 330)
(462, 330)
(461, 330)
(461, 331)
(460, 331)
(460, 332)
(460, 333)
(459, 333)
(458, 333)
(458, 332)
(457, 332)
(456, 332)
(455, 332)
(454, 332)
(454, 333)
(454, 334)
(455, 334)
(455, 335)
(455, 336)
(454, 336)
(454, 337)
(455, 337)
(455, 338)
(455, 339)
(456, 339)
(456, 340)
(456, 341)
(455, 341)
(454, 341)
(454, 342)
(453, 342)
(452, 342)
(452, 343)
(452, 344)
(452, 345)
(453, 345)
(454, 345)
(455, 345)
(455, 346)
(456, 346)
(457, 346)
(457, 347)
(458, 347)
(459, 347)
(459, 348)
(459, 349)
(460, 349)
(460, 350)
(460, 351)
(460, 352)
(461, 352)
(462, 352)
(463, 352)
(464, 352)
(464, 353)
(465, 353)
(466, 353)
(466, 354)
(465, 354)
(464, 354)
(464, 355)
(464, 356)
(464, 357)
(464, 358)
(464, 359)
(464, 360)
(463, 360)
(463, 361)
(463, 362)
(463, 363)
(464, 363)
(465, 363)
(465, 364)
(466, 364)
(466, 365)
(465, 365)
(465, 366)
(465, 367)
(465, 368)
(466, 368)
(466, 369)
(466, 370)
(467, 370)
(467, 371)
(468, 371)
(469, 371)
(469, 372)
(468, 372)
(467, 372)
(467, 373)
(466, 373)
(466, 374)
(466, 375)
(466, 376)
(466, 377)
(467, 377)
(467, 378)
(467, 379)
(468, 379)
(469, 379)
(469, 380)
(469, 381)
(469, 382)
(470, 382)
(471, 382)
(472, 382)
(472, 381)
(473, 381)
(474, 381)
(475, 381)
(476, 381)
(477, 381)
(477, 380)
(477, 379)
(477, 378)
(478, 378)
(479, 378)
(479, 379)
(479, 380)
(480, 380)
(480, 379)
(481, 379)
(481, 378)
(481, 377)
(481, 376)
(481, 375)
(482, 375)
(482, 374)
(482, 373)
(482, 372)
(481, 372)
(481, 371)
(482, 371)
(482, 370)
(483, 370)
(483, 369)
(482, 369)
(482, 368)
(482, 367)
(483, 367)
(484, 367)
(484, 366)
(483, 366)
(483, 365)
(482, 365)
(482, 366)
(481, 366)
(480, 366)
(479, 366)
(479, 365)
(478, 365)
(477, 365)
(477, 364)
(476, 364)
(476, 363)
(475, 363)
(475, 362)
(476, 362)
(476, 361)
(476, 360)
(477, 360)
(477, 359)
(478, 359)
(478, 358)
(478, 357)
(478, 356)
(477, 356)
(476, 356)
(476, 355)
(475, 355)
(475, 354)
(474, 354)
(474, 353)
(474, 352)
(474, 351)
(475, 351)
(475, 350)
(475, 349)
(475, 348)
(476, 348)
(477, 348)
(477, 347)
(478, 347)
(478, 348)
(479, 348)
(479, 347)
(479, 346)
(480, 346)
(480, 345)
(481, 345)
(482, 345)
(483, 345)
(483, 346)
(484, 346)
(485, 346)
(485, 345)
(485, 344)
(485, 343)
(485, 342)
(485, 341)
(485, 340)
(484, 340)
(484, 339)
(483, 339)
(483, 338)
(484, 338)
(484, 337)
(485, 337)
(485, 336)
(485, 335)
(484, 335)
(484, 334)
(484, 333)
(484, 332)
(484, 331)
(484, 330)
(484, 329)
(484, 328)
(485, 328)
(485, 329)
(486, 329)
(486, 330)
(487, 330)
(487, 331)
(488, 331)
(489, 331)
(490, 331)
(491, 331)
(492, 331)
(492, 332)
(493, 332)
(494, 332)
(494, 333)
(495, 333)
(495, 332)
(495, 331)
(495, 330)
(496, 330)
(497, 330)
(497, 331)
(497, 332)
(498, 332)
(498, 331)
(499, 331)
(499, 330)
(500, 330)
(500, 329)
(500, 328)
(500, 327)
(500, 326)
(500, 325)
(500, 324)
(500, 323)
(500, 322)
(501, 322)
(502, 322)
(502, 321)
(502, 320)
(503, 320)
(504, 320)
(504, 319)
(503, 319)
(503, 318)
(503, 317)
(502, 317)
(501, 317)
(501, 316)
(500, 316)
(500, 315)
(501, 315)
(501, 314)
(502, 314)
(502, 313)
(503, 313)
(503, 312)
(503, 311)
(503, 310)
(503, 309)
(504, 309)
(504, 308)
(504, 307)
(505, 307)
(505, 308)
(506, 308)
(506, 307)
(507, 307)
(507, 306)
(508, 306)
(508, 305)
(507, 305)
(506, 305)
(506, 304)
(506, 303)
(507, 303)
(508, 303)
(509, 303)
(510, 303)
(510, 302)
(511, 302)
(512, 302)
(513, 302)
(513, 301)
(514, 301)
(515, 301)
(515, 300)
(516, 300)
(516, 301)
(517, 301)
(517, 300)
(518, 300)
(519, 300)
(519, 301)
(519, 302)
(518, 302)
(518, 303)
(519, 303)
(520, 303)
(520, 304)
(521, 304)
(521, 303)
(522, 303)
(523, 303)
(523, 302)
(524, 302)
(524, 303)
(525, 303)
(526, 303)
(526, 304)
(527, 304)
(528, 304)
(528, 305)
(529, 305)
(529, 304)
(530, 304)
(530, 305)
(531, 305)
(532, 305)
(532, 304)
(533, 304)
(533, 303)
(534, 303)
(534, 304)
(535, 304)
(536, 304)
(536, 303)
(536, 302)
(536, 301)
(536, 300)
(535, 300)
(535, 299)
(535, 298)
(534, 298)
(533, 298)
(533, 297)
(532, 297)
(531, 297)
(531, 298)
(530, 298)
(530, 297)
(530, 296)
(530, 295)
(529, 295)
(529, 294)
(528, 294)
(527, 294)
(527, 293)
(526, 293)
(526, 292)
(525, 292)
(524, 292)
(524, 291)
(525, 291)
(525, 290)
(525, 289)
(525, 288)
(524, 288)
(524, 287)
(523, 287)
(523, 286)
